chave_acesso,fiscal_doc_no,series_no,location_id,chave_aux,status,reprocessado,data_consulta,protocolo,checkbox,codigo,numero_documento,chave_consulta,tipo_documento,data_processamento,icone1,icone2,icone3,icone4,icone5,valor_total,valor_oculto,data_emissao,id_interno,nome_empresa,oculto,observacao,status_limpo,observacao_completa,cor_status,checkbox_value
47508411000407,38803,110,130,NF001,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000038803,47508411000407,DPEC/EPEC,08/10/2025 20:55:48,,,,,,"R$ 4,76",,22/10/2025 10:17:45,11925953,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104868245
47508411000407,39618,110,130,NF002,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000039618,47508411000407,DPEC/EPEC,08/10/2025 22:11:14,,,,,,"R$ 5,51",,22/10/2025 10:18:17,11930196,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104868260
47508411160196,19769,110,101,NF003,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000019769,47508411160196,DPEC/EPEC,09/10/2025 07:33:45,,,,,,"R$ 4,06",,13/10/2025 13:26:40,12060674,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696299
47508411160439,23709,110,100,NF004,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023709,47508411160439,DPEC/EPEC,09/10/2025 07:33:47,,,,,,"R$ 7,60",,13/10/2025 13:26:41,12060677,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696298
47508411160439,23714,110,100,NF005,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023714,47508411160439,DPEC/EPEC,09/10/2025 07:33:50,,,,,,"R$ 71,34",,13/10/2025 13:26:39,12060681,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696287
47508411160439,23719,110,100,NF006,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023719,47508411160439,DPEC/EPEC,09/10/2025 07:33:51,,,,,,"R$ 1,86",,13/10/2025 13:26:47,12060684,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696322
47508411160439,23733,110,100,NF007,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023733,47508411160439,DPEC/EPEC,09/10/2025 07:33:56,,,,,,"R$ 12,55",,13/10/2025 13:26:44,12060770,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696310
47508411160439,23782,110,100,NF008,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023782,47508411160439,DPEC/EPEC,09/10/2025 07:34:28,,,,,,"R$ 15,03",,13/10/2025 12:08:16,12060910,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691914
47508411160439,23827,110,100,NF009,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023827,47508411160439,DPEC/EPEC,09/10/2025 07:34:48,,,,,,"R$ 3,29",,13/10/2025 12:08:36,12060921,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691955
47508411160439,23845,110,100,NF010,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023845,47508411160439,DPEC/EPEC,09/10/2025 07:34:58,,,,,,"R$ 135,31",,13/10/2025 12:08:41,12060925,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691961
47508411160439,23926,110,100,NF011,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023926,47508411160439,DPEC/EPEC,09/10/2025 07:36:23,,,,,,"R$ 70,72",,13/10/2025 12:08:41,12061324,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691962
47508411160439,23980,110,100,NF012,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023980,47508411160439,DPEC/EPEC,09/10/2025 07:44:11,,,,,,"R$ 92,72",,13/10/2025 12:08:04,12063326,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691892
47508411160439,23985,110,100,NF013,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023985,47508411160439,DPEC/EPEC,09/10/2025 07:44:15,,,,,,"R$ 79,13",,13/10/2025 13:26:47,12063341,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696325
47508411160439,23991,110,100,NF014,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000023991,47508411160439,DPEC/EPEC,09/10/2025 07:44:25,,,,,,"R$ 1,31",,13/10/2025 12:08:00,12063373,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691887
47508411160439,24002,110,100,NF015,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000024002,47508411160439,DPEC/EPEC,09/10/2025 07:44:52,,,,,,"R$ 63,45",,13/10/2025 13:27:02,12063383,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696425
47508411097800,22167,110,132,NF016,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000022167,47508411097800,DPEC/EPEC,09/10/2025 07:44:57,,,,,,"R$ 19,97",,13/10/2025 14:06:28,12063539,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104699332
47508411097800,22252,110,132,NF017,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000022252,47508411097800,DPEC/EPEC,09/10/2025 07:45:45,,,,,,"R$ 7,19",,13/10/2025 14:06:13,12063703,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104699320
47508411097800,22401,110,132,NF018,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000022401,47508411097800,DPEC/EPEC,09/10/2025 07:48:06,,,,,,"R$ 6,93",,13/10/2025 17:47:23,12064429,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715090
47508411097800,22440,110,132,NF019,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000022440,47508411097800,DPEC/EPEC,09/10/2025 07:48:51,,,,,,"R$ 46,96",,13/10/2025 17:47:25,12064634,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715248
47508411007169,21732,110,138,NF020,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021732,47508411007169,DPEC/EPEC,09/10/2025 08:53:08,,,,,,"R$ 6,33",,13/10/2025 19:06:48,12076234,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717977
47508411007169,21777,110,138,NF021,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021777,47508411007169,DPEC/EPEC,09/10/2025 08:54:07,,,,,,"R$ 111,62",,13/10/2025 13:53:10,12076401,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104698527
47508411007169,21838,110,138,NF022,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021838,47508411007169,DPEC/EPEC,09/10/2025 08:55:11,,,,,,"R$ 11,17",,13/10/2025 17:47:21,12076573,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715253
47508411007169,21870,110,138,NF023,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021870,47508411007169,DPEC/EPEC,09/10/2025 08:55:37,,,,,,"R$ 11,86",,13/10/2025 13:51:45,12076688,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104698318
47508411208571,32922,110,168,NF024,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000032922,47508411208571,DPEC/EPEC,09/10/2025 09:29:16,,,,,,"R$ 12,76",,13/10/2025 11:23:03,12081645,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689364
47508411168413,21235,110,248,NF025,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021235,47508411168413,DPEC/EPEC,09/10/2025 10:20:36,,,,,,"R$ 5,05",,13/10/2025 11:24:33,12089189,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689567
47508411168413,21252,110,248,NF026,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021252,47508411168413,DPEC/EPEC,09/10/2025 10:21:18,,,,,,"R$ 3,45",,13/10/2025 11:24:29,12089282,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689565
47508411168413,21282,110,248,NF027,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021282,47508411168413,DPEC/EPEC,09/10/2025 10:22:59,,,,,,"R$ 18,86",,13/10/2025 11:24:10,12089517,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689517
47508411168413,21379,110,248,NF028,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021379,47508411168413,DPEC/EPEC,09/10/2025 10:25:26,,,,,,"R$ 2,12",,13/10/2025 11:24:10,12090090,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689516
47508411168413,21437,110,248,NF029,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021437,47508411168413,DPEC/EPEC,09/10/2025 10:27:44,,,,,,"R$ 24,49",,13/10/2025 11:24:35,12090521,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689579
47508411168413,21454,110,248,NF030,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021454,47508411168413,DPEC/EPEC,09/10/2025 10:28:18,,,,,,"R$ 4,41",,13/10/2025 11:24:37,12090595,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689582
47508411168413,21586,110,248,NF031,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000021586,47508411168413,DPEC/EPEC,09/10/2025 10:35:40,,,,,,"R$ 4,25",,13/10/2025 11:23:11,12091746,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689378
47508411094207,36534,110,122,NF032,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000036534,47508411094207,DPEC/EPEC,09/10/2025 10:36:13,,,,,,"R$ 25,64",,13/10/2025 11:22:16,12091861,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689290
47508411028590,29767,110,120,NF033,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000029767,47508411028590,DPEC/EPEC,09/10/2025 10:41:37,,,,,,"R$ 29,74",,13/10/2025 13:27:40,12092778,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696478
47508411028590,29950,110,120,NF034,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000029950,47508411028590,DPEC/EPEC,09/10/2025 10:45:30,,,,,,"R$ 3,32",,13/10/2025 13:26:42,12093395,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696261
47508411028590,29955,110,120,NF035,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000029955,47508411028590,DPEC/EPEC,09/10/2025 10:45:35,,,,,,"R$ 16,58",,13/10/2025 13:26:41,12093398,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696257
47508411028590,29975,110,120,NF036,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000029975,47508411028590,DPEC/EPEC,09/10/2025 10:46:03,,,,,,"R$ 3,04",,13/10/2025 13:26:33,12093493,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696230
47508411028590,30014,110,120,NF037,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030014,47508411028590,DPEC/EPEC,09/10/2025 10:46:56,,,,,,"R$ 3,23",,13/10/2025 13:26:52,12093598,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696329
47508411028590,30044,110,120,NF038,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030044,47508411028590,DPEC/EPEC,09/10/2025 10:47:52,,,,,,"R$ 1,49",,13/10/2025 13:26:23,12093702,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696195
47508411094207,36722,110,122,NF039,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000036722,47508411094207,DPEC/EPEC,09/10/2025 10:47:45,,,,,,"R$ 65,50",,13/10/2025 11:22:25,12093657,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689305
47508411028590,30081,110,120,NF040,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030081,47508411028590,DPEC/EPEC,09/10/2025 10:48:34,,,,,,"R$ 1,66",,13/10/2025 13:27:01,12093850,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696343
47508411028590,30082,110,120,NF041,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030082,47508411028590,DPEC/EPEC,09/10/2025 10:48:36,,,,,,"R$ 6,86",,13/10/2025 13:27:42,12093853,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696480
47508411028590,30144,110,120,NF042,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030144,47508411028590,DPEC/EPEC,09/10/2025 10:49:46,,,,,,"R$ 2,20",,13/10/2025 13:26:31,12094134,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696224
47508411028590,30148,110,120,NF043,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030148,47508411028590,DPEC/EPEC,09/10/2025 10:49:51,,,,,,"R$ 3,84",,13/10/2025 13:26:44,12094141,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696262
47508411028590,30172,110,120,NF044,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000030172,47508411028590,DPEC/EPEC,09/10/2025 10:50:53,,,,,,"R$ 5,78",,13/10/2025 13:26:27,12094411,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696201
47508411007169,22427,110,138,NF045,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000022427,47508411007169,DPEC/EPEC,09/10/2025 12:01:24,,,,,,"R$ 8,11",,13/10/2025 13:51:45,12104443,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104698320
47508411160439,24113,110,100,NF046,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000024113,47508411160439,DPEC/EPEC,09/10/2025 12:01:57,,,,,,"R$ 23,63",,13/10/2025 13:26:46,12104523,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696318
47508411160439,24114,110,100,NF047,Rejeitado,Sim,22/10/2025 11:53:55,0,,110,000024114,47508411160439,DPEC/EPEC,09/10/2025 12:02:24,,,,,,"R$ 114,93",,13/10/2025 13:26:47,12104599,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696327
